,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
46941,46942,0.52,Ideal,E,VS2,62.0,55.0,1815,5.19,5.14,3.2
46942,46943,0.52,Premium,E,VS2,62.5,56.0,1815,5.18,5.15,3.23
46943,46944,0.52,Ideal,E,VS2,61.7,55.0,1815,5.21,5.16,3.2
46944,46945,0.52,Ideal,E,VS2,61.2,56.0,1815,5.23,5.16,3.18
46945,46946,0.52,Ideal,E,VS2,61.9,56.0,1815,5.16,5.12,3.18
46946,46947,0.52,Premium,E,VS2,62.3,57.0,1815,5.17,5.1,3.2
46947,46948,0.52,Ideal,E,VS2,62.2,56.0,1815,5.15,5.11,3.19
46948,46949,0.52,Ideal,E,VS2,62.6,57.0,1815,5.17,5.09,3.21
46949,46950,0.62,Very Good,G,VS2,63.2,55.0,1815,5.42,5.4,3.42
46950,46951,0.3,Ideal,H,VS1,62.5,56.0,526,4.24,4.27,2.66
46951,46952,0.3,Ideal,G,VS2,62.5,53.0,526,4.27,4.3,2.68
46952,46953,0.3,Very Good,I,VVS2,61.9,61.0,526,4.28,4.32,2.66
46953,46954,0.3,Premium,E,SI1,59.5,58.0,526,4.39,4.42,2.62
46954,46955,0.3,Premium,G,VS2,61.6,60.0,526,4.28,4.33,2.65
46955,46956,0.3,Very Good,H,VS1,60.4,61.0,526,4.27,4.31,2.59
46956,46957,0.3,Premium,I,VS1,61.9,59.0,527,4.31,4.24,2.65
46957,46958,0.35,Very Good,I,VS2,62.6,54.0,527,4.5,4.53,2.82
46958,46959,0.27,Ideal,H,VVS2,62.2,56.0,527,4.15,4.18,2.59
46959,46960,0.27,Ideal,G,VS1,62.3,53.0,527,4.16,4.19,2.6
46960,46961,0.36,Premium,J,SI1,61.6,60.0,527,4.58,4.54,2.81
46961,46962,0.37,Fair,F,SI1,65.3,56.0,527,4.53,4.47,2.94
46962,46963,0.32,Good,F,SI1,61.6,60.1,528,4.38,4.4,2.71
46963,46964,0.32,Ideal,E,SI1,63.2,55.0,528,4.37,4.33,2.75
46964,46965,0.37,Good,H,SI1,64.0,55.0,528,4.53,4.57,2.91
46965,46966,0.33,Very Good,J,IF,60.9,54.0,529,4.47,4.53,2.74
46966,46967,0.3,Ideal,I,VVS2,61.8,56.0,529,4.31,4.33,2.67
46967,46968,0.32,Ideal,H,VS2,61.7,57.0,529,4.38,4.4,2.71
46968,46969,0.32,Ideal,I,VS1,61.7,55.6,529,4.41,4.43,2.73
46969,46970,0.32,Ideal,I,VS1,61.4,55.3,529,4.39,4.42,2.7
46970,46971,0.32,Ideal,I,VS1,60.9,56.7,529,4.41,4.44,2.69
46971,46972,0.28,Premium,E,SI1,60.3,58.0,529,4.26,4.22,2.55
46972,46973,0.38,Good,I,SI1,63.7,57.0,529,4.63,4.57,2.93
46973,46974,0.32,Premium,D,SI2,62.5,58.0,530,4.38,4.33,2.72
46974,46975,0.23,Very Good,F,VVS2,59.6,57.0,530,3.98,4.0,2.38
46975,46976,0.23,Very Good,F,VVS2,59.3,57.0,530,4.01,4.05,2.39
46976,46977,0.23,Very Good,F,VVS2,60.3,58.0,530,3.99,4.03,2.42
46977,46978,0.23,Very Good,F,VVS2,61.2,58.0,530,3.96,3.98,2.43
46978,46979,0.23,Very Good,F,VVS2,59.7,58.0,530,4.02,4.06,2.41
46979,46980,0.23,Very Good,F,VVS2,62.0,58.0,530,3.89,3.92,2.42
46980,46981,0.57,Premium,F,VS1,61.3,54.0,1815,5.41,5.35,3.3
46981,46982,0.55,Premium,D,SI1,61.9,60.0,1815,5.23,5.14,3.21
46982,46983,0.55,Ideal,G,VS1,61.0,56.0,1815,5.34,5.32,3.25
46983,46984,0.59,Ideal,D,SI1,61.0,57.0,1816,5.43,5.46,3.32
46984,46985,0.59,Ideal,D,SI1,61.8,56.0,1816,5.37,5.4,3.33
46985,46986,0.59,Very Good,D,SI1,62.3,54.0,1816,5.38,5.41,3.36
46986,46987,0.71,Good,G,SI2,63.6,58.0,1816,5.6,5.54,3.55
46987,46988,0.46,Ideal,E,VVS1,62.6,53.0,1816,4.93,4.97,3.1
46988,46989,0.55,Ideal,E,VS2,62.0,55.0,1816,5.26,5.28,3.27
46989,46990,0.57,Good,G,VS2,58.2,66.0,1816,5.34,5.45,3.14
46990,46991,0.71,Good,E,SI2,64.0,56.0,1816,5.68,5.61,3.62
46991,46992,0.64,Premium,F,SI1,61.2,58.0,1816,5.6,5.54,3.41
46992,46993,0.57,Very Good,G,VS1,61.0,55.0,1817,5.36,5.43,3.28
46993,46994,0.7,Very Good,J,SI1,60.2,61.0,1817,5.69,5.73,3.44
46994,46995,0.54,Very Good,D,VS2,61.7,55.0,1817,5.21,5.26,3.23
46995,46996,0.54,Ideal,D,VS2,61.9,55.0,1817,5.23,5.24,3.24
46996,46997,0.7,Premium,H,SI2,61.1,58.0,1817,5.72,5.84,3.53
46997,46998,0.7,Ideal,H,SI2,61.1,57.0,1817,5.73,5.76,3.51
46998,46999,0.45,Ideal,E,VVS2,61.6,56.0,1817,4.96,4.98,3.06
46999,47000,0.62,Very Good,I,VS1,61.8,55.0,1818,5.5,5.53,3.41
47000,47001,0.53,Ideal,G,VVS2,60.4,56.0,1818,5.29,5.24,3.18
47001,47002,0.53,Ideal,G,VVS2,62.5,54.0,1818,5.19,5.21,3.25
47002,47003,0.53,Ideal,G,VVS2,62.6,56.0,1818,5.16,5.19,3.24
47003,47004,0.31,Ideal,F,IF,61.2,57.0,1818,4.35,4.38,2.67
47004,47005,0.53,Ideal,F,VS1,60.4,57.0,1818,5.25,5.22,3.16
47005,47006,0.51,Premium,D,VS2,61.9,58.0,1818,5.19,5.12,3.19
47006,47007,0.71,Good,F,SI2,64.0,58.0,1818,5.65,5.59,3.6
47007,47008,0.75,Good,G,SI2,63.6,58.0,1819,5.75,5.7,3.64
47008,47009,0.56,Ideal,E,VS2,61.9,55.0,1819,5.29,5.34,3.29
47009,47010,0.56,Ideal,E,VS2,60.9,56.0,1819,5.32,5.35,3.25
47010,47011,0.56,Ideal,E,VS2,61.5,57.0,1819,5.27,5.3,3.25
47011,47012,0.56,Very Good,G,VS1,60.5,59.0,1819,5.26,5.31,3.2
47012,47013,0.6,Premium,E,VS2,62.7,58.0,1819,5.34,5.37,3.36
47013,47014,0.56,Very Good,E,VS2,61.8,56.0,1819,5.28,5.31,3.27
47014,47015,0.56,Ideal,E,VS2,60.7,57.0,1819,5.31,5.34,3.23
47015,47016,0.56,Very Good,E,VS2,61.9,55.0,1819,5.25,5.31,3.27
47016,47017,0.56,Ideal,E,VS2,61.7,54.0,1819,5.28,5.35,3.28
47017,47018,0.56,Ideal,G,VS1,62.2,55.0,1819,5.27,5.31,3.29
47018,47019,0.56,Premium,G,VS1,62.4,58.0,1819,5.22,5.3,3.28
47019,47020,0.56,Ideal,E,VS2,62.6,57.0,1819,5.26,5.29,3.3
47020,47021,0.56,Premium,G,VS1,61.2,60.0,1819,5.26,5.3,3.23
47021,47022,0.56,Premium,E,VS2,61.8,59.0,1819,5.27,5.34,3.28
47022,47023,0.56,Very Good,E,VS2,62.1,57.0,1819,5.27,5.3,3.28
47023,47024,0.56,Ideal,E,VS2,61.9,56.0,1819,5.27,5.32,3.28
47024,47025,0.56,Ideal,G,VS1,60.6,56.0,1819,5.33,5.36,3.24
47025,47026,0.56,Very Good,E,VS2,61.4,61.0,1819,5.28,5.31,3.25
47026,47027,0.52,Premium,E,VS1,61.7,58.0,1819,5.17,5.11,3.17
47027,47028,0.56,Ideal,H,VVS1,62.1,54.0,1819,5.28,5.31,3.29
47028,47029,0.54,Ideal,F,VS1,62.5,56.0,1819,5.18,5.22,3.25
47029,47030,0.57,Ideal,E,VS2,61.6,56.0,1819,5.38,5.34,3.3
47030,47031,0.57,Ideal,E,VS2,60.8,56.0,1819,5.4,5.35,3.27
47031,47032,0.57,Ideal,E,VS2,60.4,57.0,1819,5.4,5.36,3.25
47032,47033,0.55,Premium,F,VS2,61.7,56.0,1819,5.29,5.25,3.25
47033,47034,0.55,Ideal,F,VS2,61.7,56.0,1819,5.3,5.26,3.26
47034,47035,0.55,Ideal,F,VS2,61.1,57.0,1819,5.3,5.27,3.23
47035,47036,0.55,Ideal,F,VS2,61.1,56.0,1819,5.31,5.27,3.23
47036,47037,0.55,Ideal,F,VS2,61.7,57.0,1819,5.29,5.24,3.25
47037,47038,0.55,Ideal,D,SI1,60.6,56.0,1819,5.32,5.27,3.21
47038,47039,0.55,Premium,D,SI1,61.0,58.0,1819,5.29,5.27,3.22
47039,47040,0.55,Premium,D,SI1,60.7,58.0,1819,5.3,5.24,3.2
47040,47041,0.55,Premium,D,SI1,61.2,58.0,1819,5.29,5.24,3.22
47041,47042,0.67,Premium,D,SI2,62.9,56.0,1819,5.65,5.6,3.54
47042,47043,0.57,Premium,G,VS1,60.2,57.0,1819,5.42,5.37,3.25
47043,47044,0.57,Premium,G,VS1,61.0,57.0,1819,5.4,5.35,3.28
47044,47045,0.5,Premium,D,VS2,59.7,57.0,1819,5.13,5.08,3.05
47045,47046,0.5,Very Good,D,VS2,63.3,57.0,1819,5.08,5.06,3.21
47046,47047,0.5,Ideal,D,VS2,62.9,54.0,1819,5.09,5.05,3.19
47047,47048,0.6,Ideal,H,VS1,61.6,56.0,1820,5.4,5.42,3.33
47048,47049,0.59,Ideal,D,SI1,62.5,55.0,1820,5.35,5.4,3.36
47049,47050,0.54,Ideal,F,VS2,61.1,57.0,1820,5.3,5.27,3.23
47050,47051,0.53,Very Good,F,VS1,61.5,59.0,1821,5.19,5.22,3.2
47051,47052,0.68,Very Good,E,SI2,63.1,54.5,1821,5.61,5.64,3.55
47052,47053,0.71,Premium,I,SI2,60.3,58.0,1821,5.72,5.78,3.47
47053,47054,0.71,Very Good,J,VS2,62.8,61.0,1821,5.63,5.71,3.56
47054,47055,0.63,Ideal,G,VS2,62.6,55.0,1821,5.5,5.46,3.43
47055,47056,0.61,Ideal,G,VS2,61.4,55.7,1821,5.43,5.53,3.37
47056,47057,0.61,Good,H,VVS2,60.3,60.5,1821,5.44,5.48,3.29
47057,47058,0.61,Good,G,VS2,61.2,62.8,1821,5.38,5.42,3.3
47058,47059,0.61,Good,G,VS2,59.6,61.5,1821,5.47,5.52,3.27
47059,47060,0.59,Ideal,D,SI1,61.2,56.0,1821,5.43,5.38,3.31
47060,47061,0.59,Good,D,SI1,63.7,56.0,1821,5.35,5.32,3.4
47061,47062,0.52,Very Good,E,VS1,63.3,58.0,1822,5.07,5.11,3.22
47062,47063,0.52,Very Good,E,VS1,62.6,56.0,1822,5.11,5.14,3.21
47063,47064,0.52,Ideal,D,VS2,61.8,55.0,1822,5.16,5.19,3.2
47064,47065,0.52,Ideal,D,VS2,61.6,55.0,1822,5.15,5.2,3.19
47065,47066,0.52,Ideal,D,VS2,61.7,56.0,1822,5.16,5.18,3.19
47066,47067,0.52,Ideal,D,VS2,62.6,56.0,1822,5.11,5.14,3.21
47067,47068,0.52,Ideal,D,VS2,62.3,54.0,1822,5.14,5.19,3.22
47068,47069,0.52,Ideal,D,VS2,61.3,56.0,1822,5.15,5.2,3.17
47069,47070,0.52,Ideal,D,VS2,61.8,55.0,1822,5.16,5.19,3.2
47070,47071,0.52,Ideal,D,VS2,61.5,56.0,1822,5.15,5.19,3.18
47071,47072,0.52,Ideal,D,VS2,62.2,56.0,1822,5.13,5.16,3.2
47072,47073,0.52,Ideal,D,VS2,61.9,57.0,1822,5.14,5.17,3.19
47073,47074,0.52,Ideal,D,VS2,62.3,56.0,1822,5.11,5.16,3.2
47074,47075,0.52,Premium,D,VS2,61.2,58.0,1822,5.16,5.2,3.17
47075,47076,0.52,Very Good,D,VS2,60.6,56.0,1822,5.22,5.25,3.17
47076,47077,0.52,Ideal,D,VS2,61.8,56.0,1822,5.15,5.17,3.19
47077,47078,0.52,Ideal,D,VS2,61.8,57.0,1822,5.16,5.2,3.2
47078,47079,0.52,Ideal,D,VS2,62.6,55.0,1822,5.12,5.14,3.21
47079,47080,0.52,Ideal,D,VS2,62.7,53.0,1822,5.14,5.17,3.23
47080,47081,0.56,Ideal,G,VS1,62.0,56.0,1822,5.28,5.3,3.28
47081,47082,0.69,Ideal,H,SI1,62.1,57.0,1822,5.65,5.62,3.5
47082,47083,0.69,Premium,H,SI1,62.8,58.0,1822,5.65,5.62,3.54
47083,47084,0.54,Ideal,E,VS1,62.6,55.0,1823,5.22,5.2,3.26
47084,47085,0.62,Premium,G,VS2,62.2,55.0,1823,5.51,5.46,3.41
47085,47086,0.56,Ideal,G,VS1,60.3,57.0,1824,5.37,5.41,3.25
47086,47087,0.7,Good,J,SI2,58.7,58.0,1824,5.74,5.85,3.4
47087,47088,0.7,Good,J,SI2,61.2,64.0,1824,5.68,5.73,3.49
47088,47089,0.73,Premium,H,SI2,60.5,57.0,1824,5.84,5.76,3.51
47089,47090,0.4,Ideal,E,VVS1,61.3,56.0,1824,4.78,4.75,2.92
47090,47091,0.4,Ideal,E,VVS1,61.7,55.0,1824,4.76,4.74,2.93
47091,47092,0.51,Ideal,G,VVS2,62.5,59.0,1825,5.08,5.12,3.19
47092,47093,0.53,Ideal,D,VS2,61.1,56.0,1825,5.28,5.24,3.21
47093,47094,0.52,Ideal,E,VS2,62.2,54.0,1825,5.13,5.16,3.2
47094,47095,0.54,Ideal,E,VS2,61.1,57.0,1825,5.24,5.26,3.21
47095,47096,0.53,Premium,D,VS2,59.9,58.0,1825,5.29,5.26,3.16
47096,47097,0.53,Very Good,D,VS2,63.4,55.0,1825,5.23,5.11,3.28
47097,47098,0.71,Premium,H,SI2,61.5,60.0,1826,5.72,5.7,3.51
47098,47099,0.57,Very Good,E,VS2,59.5,56.0,1826,5.45,5.47,3.25
47099,47100,0.71,Fair,J,VS2,64.4,56.0,1826,5.64,5.6,3.62
47100,47101,0.51,Ideal,D,VS1,60.7,57.0,1826,5.18,5.23,3.16
47101,47102,0.7,Ideal,J,SI2,61.6,57.0,1826,5.68,5.65,3.49
47102,47103,0.53,Very Good,G,VVS2,62.2,54.0,1827,5.19,5.23,3.23
47103,47104,0.51,Ideal,G,VVS2,62.2,56.0,1827,5.09,5.13,3.18
47104,47105,0.51,Ideal,G,VVS2,61.6,56.0,1827,5.12,5.14,3.16
47105,47106,0.61,Premium,H,VVS2,62.4,59.0,1827,5.4,5.43,3.38
47106,47107,0.43,Ideal,E,VVS1,61.0,57.0,1827,4.85,4.88,2.97
47107,47108,0.7,Premium,J,SI1,63.0,56.0,1827,5.66,5.61,3.55
47108,47109,0.53,Ideal,E,VS1,60.9,57.0,1827,5.25,5.19,3.18
47109,47110,0.75,Fair,J,SI1,55.0,66.0,1827,6.2,6.04,3.37
47110,47111,0.65,Premium,E,SI2,62.6,59.0,1827,5.54,5.49,3.45
47111,47112,0.7,Premium,J,SI1,61.3,59.0,1827,5.75,5.73,3.52
47112,47113,0.87,Ideal,G,I1,61.5,57.0,1827,6.09,6.04,3.73
47113,47114,0.65,Very Good,I,VVS2,61.3,59.3,1828,5.52,5.59,3.4
47114,47115,0.65,Very Good,G,SI1,62.0,58.0,1828,5.5,5.58,3.43
47115,47116,0.61,Very Good,D,SI1,58.5,58.0,1828,5.54,5.64,3.27
47116,47117,0.79,Very Good,J,SI1,58.8,62.0,1828,6.01,6.03,3.54
47117,47118,0.59,Ideal,F,VS2,61.0,56.0,1828,5.41,5.44,3.31
47118,47119,0.62,Ideal,H,VS1,61.8,54.0,1828,5.5,5.53,3.41
47119,47120,0.65,Good,G,SI1,59.6,60.3,1828,5.64,5.71,3.38
47120,47121,0.52,Premium,D,VS2,59.4,61.0,1828,5.24,5.23,3.11
47121,47122,0.52,Very Good,D,VS2,63.4,56.0,1828,5.16,5.09,3.25
47122,47123,0.52,Very Good,D,VS2,63.5,57.0,1828,5.13,5.08,3.24
47123,47124,0.86,Premium,I,I1,62.6,56.0,1828,6.11,6.03,3.8
47124,47125,0.71,Fair,H,SI1,65.9,57.0,1828,5.54,5.48,3.63
47125,47126,0.7,Fair,E,SI2,70.6,56.0,1828,5.45,5.35,3.81
47126,47127,0.65,Premium,E,SI1,60.5,59.0,1828,5.61,5.49,3.36
47127,47128,0.52,Very Good,D,VS1,62.5,57.0,1829,5.11,5.16,3.21
47128,47129,0.61,Very Good,E,SI1,62.1,55.0,1829,5.43,5.46,3.38
47129,47130,0.54,Ideal,G,VVS2,61.8,55.0,1829,5.22,5.3,3.24
47130,47131,0.52,Ideal,G,VVS1,62.1,56.0,1829,5.15,5.17,3.2
47131,47132,0.58,Ideal,D,SI1,61.1,57.0,1829,5.41,5.36,3.29
47132,47133,0.53,Very Good,E,VS1,61.9,59.0,1830,5.16,5.21,3.21
47133,47134,0.7,Very Good,H,SI1,62.6,57.0,1830,5.64,5.7,3.55
47134,47135,0.53,Ideal,F,VS1,61.2,56.0,1830,5.22,5.24,3.2
47135,47136,0.6,Premium,E,SI1,61.9,58.0,1830,5.43,5.39,3.35
47136,47137,0.6,Ideal,E,SI1,61.5,56.0,1830,5.51,5.39,3.35
47137,47138,0.58,Ideal,G,VS1,60.1,55.0,1830,5.44,5.4,3.26
47138,47139,0.55,Very Good,E,VS2,61.0,59.0,1831,5.31,5.34,2.25
47139,47140,0.51,Premium,E,VS1,61.9,58.0,1831,5.1,5.15,3.17
47140,47141,0.51,Premium,E,VS1,61.3,58.0,1831,5.14,5.17,3.16
47141,47142,0.51,Good,D,VS2,58.0,60.0,1831,5.26,5.29,3.06
47142,47143,0.64,Ideal,H,VS2,62.3,54.0,1831,5.52,5.55,3.44
47143,47144,0.72,Ideal,J,SI1,62.7,56.0,1832,5.67,5.75,3.58
47144,47145,0.53,Ideal,F,VS1,62.4,57.0,1832,5.18,5.21,3.24
47145,47146,0.7,Ideal,J,SI2,60.9,57.0,1832,5.72,5.76,3.49
47146,47147,0.66,Good,H,VS1,59.9,60.3,1832,5.61,5.67,3.37
47147,47148,0.51,Ideal,D,VS2,61.0,57.0,1832,5.18,5.15,3.15
47148,47149,0.53,Ideal,F,VS2,61.7,57.0,1832,5.23,5.21,3.22
47149,47150,0.71,Fair,H,VS2,62.1,70.0,1832,5.67,5.6,3.5
47150,47151,0.72,Ideal,J,VS1,62.3,55.0,1832,5.77,5.69,3.57
47151,47152,0.55,Premium,F,VS1,60.3,58.0,1832,5.32,5.29,3.2
47152,47153,0.62,Very Good,F,VS2,59.5,63.0,1832,5.54,5.49,3.28
47153,47154,0.52,Very Good,G,VVS2,59.9,56.0,1833,5.22,5.27,3.14
47154,47155,0.52,Very Good,G,VVS2,63.2,57.0,1833,5.08,5.11,3.22
47155,47156,0.52,Ideal,G,VVS2,62.1,56.0,1833,5.14,5.16,3.2
47156,47157,0.45,Ideal,F,VVS1,61.8,55.0,1833,4.92,4.95,3.05
47157,47158,0.55,Ideal,G,VS2,61.1,57.0,1833,5.29,5.31,3.24
47158,47159,0.55,Ideal,G,VS2,61.2,55.0,1833,5.3,5.35,3.26
47159,47160,0.76,Ideal,J,SI2,61.5,54.0,1833,5.9,5.93,3.64
47160,47161,0.47,Premium,E,VVS2,60.5,58.0,1833,5.05,5.0,3.04
47161,47162,0.51,Premium,G,VS1,59.6,58.0,1833,5.22,5.21,3.11
47162,47163,0.59,Ideal,H,VVS2,61.8,56.0,1834,5.37,5.41,3.33
47163,47164,0.59,Ideal,F,VS2,60.6,56.0,1834,5.43,5.48,3.31
47164,47165,0.46,Ideal,E,VS1,61.7,56.0,1834,4.95,5.0,3.07
47165,47166,0.46,Ideal,E,VS1,61.9,55.0,1834,4.94,4.97,3.06
47166,47167,0.46,Ideal,E,VS1,60.3,56.0,1834,5.02,5.06,3.04
47167,47168,0.52,Ideal,D,VS1,60.9,56.0,1835,5.21,5.17,3.16
47168,47169,0.52,Ideal,G,VVS2,62.1,57.0,1835,5.13,5.15,3.19
47169,47170,0.52,Premium,G,VVS2,61.0,58.0,1835,5.21,5.15,3.16
47170,47171,0.59,Ideal,D,SI1,61.6,57.0,1835,5.44,5.41,3.34
47171,47172,0.59,Premium,D,SI1,62.8,57.0,1835,5.38,5.32,3.36
47172,47173,0.7,Very Good,J,SI1,58.4,62.0,1836,5.85,5.87,3.42
47173,47174,0.5,Ideal,G,VVS2,62.7,55.0,1836,5.07,5.1,3.19
47174,47175,0.54,Premium,I,IF,58.8,61.0,1836,5.35,5.29,3.13
47175,47176,0.51,Ideal,F,VS1,62.5,55.0,1836,5.13,5.08,3.19
47176,47177,0.51,Ideal,F,VS1,61.9,56.0,1836,5.17,5.11,3.18
47177,47178,0.51,Ideal,F,VS1,62.1,56.0,1836,5.15,5.13,3.19
47178,47179,0.51,Ideal,F,VS1,61.7,54.0,1836,5.17,5.14,3.18
47179,47180,0.51,Premium,F,VS1,61.4,58.0,1836,5.18,5.15,3.17
47180,47181,0.6,Very Good,E,SI1,63.2,56.0,1836,5.38,5.32,3.38
47181,47182,0.51,Ideal,F,VS1,61.3,54.0,1836,5.23,5.12,3.17
47182,47183,0.51,Premium,F,VS1,60.9,57.0,1836,5.27,5.17,3.18
47183,47184,0.54,Ideal,F,VS2,61.9,56.0,1836,5.22,5.21,3.23
47184,47185,0.51,Ideal,H,VVS1,61.7,57.0,1837,5.12,5.15,3.16
47185,47186,0.57,Ideal,G,VS1,62.3,53.7,1837,5.32,5.35,3.32
47186,47187,0.56,Ideal,G,VS1,60.8,55.0,1837,5.34,5.36,3.25
47187,47188,0.57,Ideal,G,VS1,62.2,54.0,1837,5.31,5.33,3.31
47188,47189,0.59,Premium,I,VVS1,62.8,58.0,1837,5.34,5.3,3.34
47189,47190,0.54,Ideal,F,VS2,63.0,57.0,1837,5.22,5.18,3.28
47190,47191,0.54,Ideal,F,VS2,64.2,54.0,1837,5.19,5.12,3.31
47191,47192,0.51,Premium,E,VS1,62.3,56.0,1837,5.14,5.13,3.2
47192,47193,0.5,Premium,F,SI1,62.4,57.0,1838,5.13,5.1,3.19
47193,47194,0.55,Very Good,G,VVS1,60.8,58.0,1838,5.25,5.3,3.21
47194,47195,0.46,Very Good,F,VVS1,62.3,56.0,1838,4.94,4.98,3.09
47195,47196,0.59,Very Good,E,VS2,59.9,56.0,1838,5.46,5.49,3.28
47196,47197,0.51,Very Good,D,VS1,63.1,58.0,1838,5.05,5.1,3.2
47197,47198,0.5,Premium,G,VVS2,59.6,60.0,1838,5.15,5.18,3.08
47198,47199,0.5,Premium,G,VVS2,60.9,59.0,1838,5.09,5.12,3.11
47199,47200,0.5,Ideal,G,VVS2,61.2,56.0,1838,5.1,5.13,3.13
47200,47201,0.5,Very Good,G,VVS2,60.9,61.0,1838,5.11,5.13,3.12
47201,47202,0.5,Ideal,G,VVS2,61.4,57.0,1838,5.1,5.13,3.14
47202,47203,0.5,Premium,G,VVS2,61.6,60.0,1838,5.1,5.13,3.15
47203,47204,0.5,Ideal,G,VVS2,60.5,55.0,1838,5.13,5.15,3.11
47204,47205,0.5,Very Good,G,VVS2,62.9,57.0,1838,5.04,5.11,3.19
47205,47206,0.5,Very Good,G,VVS2,62.8,57.0,1838,4.99,5.04,3.15
47206,47207,0.5,Ideal,G,VVS2,62.1,55.0,1838,5.05,5.09,3.15
47207,47208,0.5,Ideal,G,VVS2,62.3,56.0,1838,5.05,5.09,3.16
47208,47209,0.5,Very Good,G,VVS2,60.7,57.0,1838,5.1,5.14,3.11
47209,47210,0.5,Ideal,G,VVS2,62.0,56.0,1838,5.09,5.13,3.17
47210,47211,0.64,Good,D,SI1,57.7,57.0,1838,5.69,5.75,3.3
47211,47212,0.59,Ideal,I,VVS1,62.2,55.0,1838,5.38,5.39,3.35
47212,47213,0.59,Ideal,E,VS2,62.2,58.0,1838,5.35,5.39,3.34
47213,47214,0.5,Ideal,H,VVS1,60.6,55.0,1838,5.17,5.13,3.12
47214,47215,0.5,Very Good,H,VVS1,63.5,58.0,1838,5.03,4.98,3.18
47215,47216,0.5,Premium,H,VVS1,62.5,58.0,1838,5.1,5.05,3.17
47216,47217,0.5,Premium,F,VS1,62.3,55.0,1838,5.09,5.06,3.16
47217,47218,0.5,Ideal,F,VS1,62.5,57.0,1838,5.09,5.06,3.17
47218,47219,0.5,Premium,F,VS1,61.8,60.0,1838,5.1,5.06,3.14
47219,47220,0.5,Premium,F,VS1,61.3,59.0,1838,5.15,5.09,3.14
47220,47221,0.5,Premium,F,VS1,62.0,58.0,1838,5.1,5.03,3.14
47221,47222,0.8,Premium,J,SI1,61.4,57.0,1838,5.98,5.95,3.66
47222,47223,0.51,Very Good,E,VS1,61.1,59.0,1839,5.14,5.2,3.16
47223,47224,0.51,Ideal,G,VVS1,60.8,56.0,1839,5.21,5.22,3.17
47224,47225,0.71,Ideal,G,SI2,62.8,57.0,1840,5.68,5.63,3.55
47225,47226,0.52,Very Good,E,VS1,59.8,61.0,1840,5.19,5.22,3.11
47226,47227,0.59,Very Good,H,VVS2,62.3,55.0,1840,5.42,5.33,3.35
47227,47228,0.6,Ideal,D,SI1,62.3,57.0,1840,5.42,5.37,3.36
47228,47229,0.55,Ideal,D,SI1,60.9,57.0,1840,5.29,5.32,3.23
47229,47230,0.7,Good,H,SI1,65.4,59.0,1840,5.46,5.52,3.59
47230,47231,0.7,Fair,H,SI1,66.0,56.0,1840,5.5,5.53,3.64
47231,47232,0.71,Good,I,VS2,64.0,59.0,1840,5.61,5.55,3.57
47232,47233,0.71,Fair,I,VS2,61.6,67.0,1840,5.76,5.61,3.5
47233,47234,0.71,Very Good,I,VS2,63.4,56.0,1840,5.65,5.61,3.57
47234,47235,0.66,Very Good,H,VS2,60.9,57.0,1841,5.63,5.65,3.43
47235,47236,0.51,Very Good,E,VS1,59.6,56.0,1841,5.19,5.24,3.11
47236,47237,0.71,Very Good,J,SI1,62.8,57.0,1841,5.64,5.67,3.55
47237,47238,0.6,Very Good,D,SI1,60.0,56.0,1841,5.46,5.51,3.29
47238,47239,0.55,Ideal,G,VS1,60.9,55.0,1841,5.27,5.31,3.22
47239,47240,0.51,Ideal,E,VS1,62.0,57.0,1841,5.11,5.15,3.18
47240,47241,0.51,Good,E,VS1,61.3,63.0,1841,5.11,5.16,3.15
47241,47242,0.62,Premium,G,VS2,60.9,59.0,1841,5.52,5.48,3.35
47242,47243,0.62,Premium,G,VS2,60.2,60.0,1841,5.58,5.52,3.34
47243,47244,0.62,Premium,G,VS2,61.1,59.0,1841,5.56,5.5,3.38
47244,47245,0.65,Ideal,F,SI1,61.4,58.0,1841,5.56,5.5,3.39
47245,47246,0.52,Good,F,VS1,64.2,58.0,1841,5.1,5.02,3.25
47246,47247,0.5,Ideal,H,VVS2,61.6,57.0,1842,5.08,5.14,3.15
47247,47248,0.5,Ideal,G,VVS2,62.2,56.0,1842,5.08,5.11,3.17
47248,47249,0.54,Ideal,D,VS2,61.2,56.0,1842,5.23,5.29,3.22
47249,47250,0.51,Very Good,G,VVS2,63.5,55.0,1842,5.09,5.05,3.22
47250,47251,0.53,Ideal,H,VVS1,61.2,56.0,1842,5.25,5.27,3.22
47251,47252,0.52,Premium,D,VS2,62.8,58.0,1842,5.14,5.11,3.22
47252,47253,0.52,Premium,D,VS2,62.4,58.0,1842,5.13,5.09,3.19
47253,47254,0.51,Ideal,G,VVS2,61.6,56.0,1842,5.14,5.12,3.16
47254,47255,0.51,Ideal,G,VVS2,62.9,57.0,1842,5.12,5.06,3.2
47255,47256,0.51,Very Good,G,VVS2,63.5,56.0,1842,5.11,5.07,3.23
47256,47257,0.51,Ideal,G,VVS2,62.0,57.0,1842,5.13,5.1,3.17
47257,47258,0.5,Very Good,G,VVS1,61.5,56.0,1843,5.11,5.14,3.15
47258,47259,0.5,Very Good,G,VVS1,60.9,57.0,1843,5.1,5.15,3.12
47259,47260,0.7,Premium,J,VS2,61.2,60.0,1843,5.7,5.73,3.5
